location_id,location_name,location_type,region,city,state,postal_code,square_feet,opened_date
335,Store #0335 - Sacramento,Store,Midwest,Sacramento,CA,95801,59981,2016-10-07
336,Store #0336 - Portland,Store,South,Portland,OR,97201,49644,2016-06-27
337,Store #0337 - Miami,Store,North,Miami,FL,33101,31457,2020-02-27
338,Store #0338 - Chicago,Store,North,Chicago,IL,60601,104291,2023-05-03
339,Store #0339 - Austin,Store,North,Austin,TX,78701,106655,2023-04-10
340,Store #0340 - Washington,Store,Midwest,Washington,DC,20001,11839,2016-01-30
341,Store #0341 - Mesa,Store,North,Mesa,AZ,85201,99223,2014-07-28
342,Store #0342 - Oklahoma City,Store,South,Oklahoma City,OK,73101,53834,2016-03-28
343,Store #0343 - Jacksonville,Store,West,Jacksonville,FL,32201,27147,2020-01-26
344,Store #0344 - Los Angeles,Store,North,Los Angeles,CA,90001,76417,2017-01-06
345,Store #0345 - Charlotte,Store,North,Charlotte,NC,28201,39885,2014-06-22
346,Store #0346 - Jacksonville,Store,South,Jacksonville,FL,32201,118571,2015-10-21
347,Store #0347 - Colorado Springs,Store,South,Colorado Springs,CO,80901,80159,2023-03-10
348,Store #0348 - Sacramento,Store,Midwest,Sacramento,CA,95801,71401,2016-09-30
349,Store #0349 - San Francisco,Store,West,San Francisco,CA,94101,86490,2022-01-15
350,Store #0350 - El Paso,Store,South,El Paso,TX,79901,89896,2022-08-15
351,Store #0351 - Denver,Store,West,Denver,CO,80201,65816,2020-05-10
352,Store #0352 - Atlanta,Store,North,Atlanta,GA,30301,99152,2014-07-19
353,Store #0353 - Mesa,Store,Midwest,Mesa,AZ,85201,101856,2022-03-02
354,Store #0354 - Tucson,Store,South,Tucson,AZ,85701,28161,2019-09-04
355,Store #0355 - Atlanta,Store,South,Atlanta,GA,30301,25397,2014-09-28
356,Store #0356 - Chicago,Store,Midwest,Chicago,IL,60601,9478,2016-08-19
357,Store #0357 - Jacksonville,Store,South,Jacksonville,FL,32201,80589,2015-04-15
358,Store #0358 - Oklahoma City,Store,North,Oklahoma City,OK,73101,67280,2017-05-14
359,Store #0359 - Houston,Store,Midwest,Houston,TX,77001,75894,2021-07-23
360,Store #0360 - San Diego,Store,West,San Diego,CA,92101,96386,2018-06-30
361,Store #0361 - El Paso,Store,West,El Paso,TX,79901,80447,2021-07-15
362,Store #0362 - Miami,Store,North,Miami,FL,33101,99380,2018-07-13
363,Store #0363 - Dallas,Store,Midwest,Dallas,TX,75201,70647,2019-07-09
364,Store #0364 - Fresno,Store,West,Fresno,CA,93701,83489,2014-08-11
365,Store #0365 - Dallas,Store,West,Dallas,TX,75201,81984,2022-08-15
366,Store #0366 - Denver,Store,North,Denver,CO,80201,45372,2018-05-09
367,Store #0367 - Raleigh,Store,East,Raleigh,NC,27601,46957,2022-08-06
368,Store #0368 - Charlotte,Store,Midwest,Charlotte,NC,28201,51403,2016-03-13
369,Store #0369 - Atlanta,Store,North,Atlanta,GA,30301,40222,2015-02-20
370,Store #0370 - Washington,Store,East,Washington,DC,20001,87781,2014-10-26
371,Store #0371 - Baltimore,Store,North,Baltimore,MD,21201,96507,2014-06-08
372,Store #0372 - Milwaukee,Store,East,Milwaukee,WI,53201,66825,2015-01-06
373,Store #0373 - Fresno,Store,West,Fresno,CA,93701,110129,2022-09-01
374,Store #0374 - Washington,Store,East,Washington,DC,20001,114730,2016-05-31
375,Store #0375 - San Francisco,Store,North,San Francisco,CA,94101,112209,2016-02-03
376,Store #0376 - Milwaukee,Store,North,Milwaukee,WI,53201,112339,2023-01-23
377,Store #0377 - Houston,Store,West,Houston,TX,77001,48951,2019-03-22
378,Store #0378 - Mesa,Store,South,Mesa,AZ,85201,9223,2014-12-16
379,Store #0379 - Colorado Springs,Store,East,Colorado Springs,CO,80901,109337,2021-07-01
380,Store #0380 - Baltimore,Store,Midwest,Baltimore,MD,21201,117171,2017-07-21
381,Store #0381 - San Diego,Store,North,San Diego,CA,92101,33876,2017-01-24
382,Store #0382 - Baltimore,Store,East,Baltimore,MD,21201,112620,2020-12-28
383,Store #0383 - Memphis,Store,West,Memphis,TN,38101,114869,2022-02-10
384,Store #0384 - Miami,Store,North,Miami,FL,33101,52675,2017-09-15
385,Store #0385 - Oklahoma City,Store,East,Oklahoma City,OK,73101,109988,2021-06-06
386,Store #0386 - Miami,Store,West,Miami,FL,33101,29589,2015-05-17
387,Store #0387 - Sacramento,Store,East,Sacramento,CA,95801,58723,2014-03-31
388,Store #0388 - Las Vegas,Store,West,Las Vegas,NV,89101,107033,2015-02-02
389,Store #0389 - Tucson,Store,South,Tucson,AZ,85701,63694,2015-07-11
390,Store #0390 - Charlotte,Store,West,Charlotte,NC,28201,104971,2013-12-06
391,Store #0391 - Dallas,Store,West,Dallas,TX,75201,108399,2021-03-23
392,Store #0392 - San Antonio,Store,East,San Antonio,TX,78201,108785,2017-11-15
393,Store #0393 - San Antonio,Store,Midwest,San Antonio,TX,78201,55374,2013-12-29
394,Store #0394 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,117023,2013-09-30
395,Store #0395 - Houston,Store,East,Houston,TX,77001,68112,2019-03-29
396,Store #0396 - Columbus,Store,East,Columbus,OH,43201,57292,2020-10-25
397,Store #0397 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,35455,2016-06-23
398,Store #0398 - Detroit,Store,South,Detroit,MI,48201,100018,2020-04-06
399,Store #0399 - Kansas City,Store,West,Kansas City,MO,64101,62096,2019-08-06
400,Store #0400 - Colorado Springs,Store,South,Colorado Springs,CO,80901,7848,2015-05-14
401,Store #0401 - Portland,Store,North,Portland,OR,97201,74086,2015-11-09
402,Store #0402 - San Francisco,Store,South,San Francisco,CA,94101,59185,2021-03-28
403,Store #0403 - Louisville,Store,North,Louisville,KY,40201,28451,2017-02-14
404,Store #0404 - New York,Store,North,New York,NY,10001,81752,2022-08-31
405,Store #0405 - Tucson,Store,Midwest,Tucson,AZ,85701,105447,2022-08-16
406,Store #0406 - Austin,Store,East,Austin,TX,78701,21897,2016-11-23
407,Store #0407 - Denver,Store,West,Denver,CO,80201,66441,2016-07-15
408,Store #0408 - New York,Store,West,New York,NY,10001,95788,2016-02-08
409,Store #0409 - Dallas,Store,East,Dallas,TX,75201,5363,2014-06-27
410,Store #0410 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,86355,2019-10-20
411,Store #0411 - Omaha,Store,Midwest,Omaha,NE,68101,25778,2021-04-11
412,Store #0412 - San Jose,Store,Midwest,San Jose,CA,95101,7714,2018-09-21
413,Store #0413 - Memphis,Store,Midwest,Memphis,TN,38101,28301,2017-05-06
414,Store #0414 - Washington,Store,Midwest,Washington,DC,20001,75409,2014-01-25
415,Store #0415 - Tucson,Store,Midwest,Tucson,AZ,85701,20339,2018-07-08
416,Store #0416 - Omaha,Store,East,Omaha,NE,68101,55223,2014-06-06
417,Store #0417 - Detroit,Store,North,Detroit,MI,48201,89758,2015-08-24
418,Store #0418 - Kansas City,Store,Midwest,Kansas City,MO,64101,69654,2013-10-28
419,Store #0419 - El Paso,Store,West,El Paso,TX,79901,94932,2018-02-17
420,Store #0420 - Nashville,Store,South,Nashville,TN,37201,119415,2016-10-12
421,Store #0421 - Atlanta,Store,East,Atlanta,GA,30301,78011,2018-03-13
422,Store #0422 - Washington,Store,Midwest,Washington,DC,20001,75170,2016-04-28
423,Store #0423 - Mesa,Store,West,Mesa,AZ,85201,68559,2013-12-17
424,Store #0424 - San Jose,Store,Midwest,San Jose,CA,95101,98142,2016-11-22
425,Store #0425 - Tucson,Store,East,Tucson,AZ,85701,100575,2013-11-03
426,Store #0426 - Chicago,Store,North,Chicago,IL,60601,33184,2020-07-03
427,Store #0427 - Seattle,Store,Midwest,Seattle,WA,98101,86831,2021-05-18
428,Store #0428 - Columbus,Store,Midwest,Columbus,OH,43201,88009,2015-01-15
429,Store #0429 - San Francisco,Store,West,San Francisco,CA,94101,61800,2015-10-09
430,Store #0430 - Fort Worth,Store,North,Fort Worth,TX,76101,35969,2021-11-13
431,Store #0431 - Dallas,Store,South,Dallas,TX,75201,32680,2017-10-16
432,Store #0432 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,38416,2018-01-26
433,Store #0433 - Charlotte,Store,West,Charlotte,NC,28201,39569,2017-06-03
434,Store #0434 - San Antonio,Store,North,San Antonio,TX,78201,93273,2021-11-25
435,Store #0435 - Los Angeles,Store,Midwest,Los Angeles,CA,90001,74740,2015-10-09
436,Store #0436 - Nashville,Store,West,Nashville,TN,37201,84835,2022-05-15
437,Store #0437 - Sacramento,Store,Midwest,Sacramento,CA,95801,6340,2014-07-12
438,Store #0438 - San Francisco,Store,South,San Francisco,CA,94101,86362,2014-04-17
439,Store #0439 - Fort Worth,Store,South,Fort Worth,TX,76101,66734,2018-11-11
440,Store #0440 - Indianapolis,Store,South,Indianapolis,IN,46201,20618,2015-07-11
441,Store #0441 - Washington,Store,East,Washington,DC,20001,39807,2017-08-24
442,Store #0442 - Memphis,Store,West,Memphis,TN,38101,96567,2022-02-18
443,Store #0443 - Columbus,Store,East,Columbus,OH,43201,28534,2016-06-21
444,Store #0444 - Raleigh,Store,East,Raleigh,NC,27601,52315,2019-10-09
445,Store #0445 - Mesa,Store,South,Mesa,AZ,85201,73498,2022-05-02
446,Store #0446 - Phoenix,Store,Midwest,Phoenix,AZ,85001,109657,2019-03-12
447,Store #0447 - Detroit,Store,South,Detroit,MI,48201,89346,2022-01-12
448,Store #0448 - Charlotte,Store,North,Charlotte,NC,28201,78700,2021-09-30
449,Store #0449 - Memphis,Store,East,Memphis,TN,38101,91664,2018-08-13
450,Store #0450 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,66889,2018-05-27
451,Store #0451 - Miami,Store,North,Miami,FL,33101,16437,2018-10-21
452,Store #0452 - Sacramento,Store,South,Sacramento,CA,95801,10370,2017-11-15
453,Store #0453 - Boston,Store,Midwest,Boston,MA,02101,65479,2022-03-01
454,Store #0454 - Columbus,Store,Midwest,Columbus,OH,43201,24190,2020-01-28
455,Store #0455 - Portland,Store,West,Portland,OR,97201,48892,2016-05-29
456,Store #0456 - Charlotte,Store,South,Charlotte,NC,28201,16131,2022-04-06
457,Store #0457 - Raleigh,Store,West,Raleigh,NC,27601,36955,2015-01-19
458,Store #0458 - Albuquerque,Store,East,Albuquerque,NM,87101,6160,2020-11-23
459,Store #0459 - Sacramento,Store,East,Sacramento,CA,95801,36230,2016-12-12
460,Store #0460 - Seattle,Store,West,Seattle,WA,98101,48287,2018-01-18
461,Store #0461 - Atlanta,Store,East,Atlanta,GA,30301,47818,2015-02-01
462,Store #0462 - Chicago,Store,West,Chicago,IL,60601,90275,2022-11-18
463,Store #0463 - Kansas City,Store,North,Kansas City,MO,64101,110335,2017-03-07
464,Store #0464 - Miami,Store,North,Miami,FL,33101,68815,2022-06-07
465,Store #0465 - Seattle,Store,West,Seattle,WA,98101,104844,2014-12-25
466,Store #0466 - Omaha,Store,North,Omaha,NE,68101,32618,2016-12-29
467,Store #0467 - Raleigh,Store,South,Raleigh,NC,27601,44235,2014-11-20
468,Store #0468 - Seattle,Store,East,Seattle,WA,98101,111073,2014-05-15
469,Store #0469 - Baltimore,Store,Midwest,Baltimore,MD,21201,8046,2017-02-13
470,Store #0470 - Phoenix,Store,East,Phoenix,AZ,85001,103662,2016-06-28
471,Store #0471 - Miami,Store,East,Miami,FL,33101,17195,2020-04-01
472,Store #0472 - Memphis,Store,South,Memphis,TN,38101,81873,2016-02-17
473,Store #0473 - Houston,Store,South,Houston,TX,77001,75935,2021-08-08
474,Store #0474 - Charlotte,Store,North,Charlotte,NC,28201,7679,2018-01-28
475,Store #0475 - Sacramento,Store,Midwest,Sacramento,CA,95801,105634,2015-09-05
476,Store #0476 - Portland,Store,South,Portland,OR,97201,37723,2018-05-12
477,Store #0477 - Colorado Springs,Store,East,Colorado Springs,CO,80901,46872,2022-11-07
478,Store #0478 - Boston,Store,West,Boston,MA,02101,25199,2022-08-10
479,Store #0479 - New York,Store,Midwest,New York,NY,10001,60519,2022-03-19
480,Store #0480 - Phoenix,Store,South,Phoenix,AZ,85001,20474,2018-06-29
481,Store #0481 - San Diego,Store,East,San Diego,CA,92101,70320,2014-02-12
482,Store #0482 - Phoenix,Store,North,Phoenix,AZ,85001,37047,2022-03-27
483,Store #0483 - San Antonio,Store,North,San Antonio,TX,78201,95630,2021-05-15
484,Store #0484 - El Paso,Store,South,El Paso,TX,79901,65661,2021-04-28
485,Store #0485 - Kansas City,Store,Midwest,Kansas City,MO,64101,61570,2013-09-22
486,Store #0486 - Tucson,Store,West,Tucson,AZ,85701,111576,2019-07-23
487,Store #0487 - Albuquerque,Store,South,Albuquerque,NM,87101,21656,2021-12-03
488,Store #0488 - Oklahoma City,Store,West,Oklahoma City,OK,73101,63392,2014-07-04
489,Store #0489 - Las Vegas,Store,South,Las Vegas,NV,89101,26791,2017-04-15
490,Store #0490 - Tucson,Store,East,Tucson,AZ,85701,101773,2020-11-11
491,Store #0491 - Fort Worth,Store,Midwest,Fort Worth,TX,76101,111047,2016-10-28
492,Store #0492 - Seattle,Store,East,Seattle,WA,98101,25665,2018-09-12
493,Store #0493 - Fort Worth,Store,West,Fort Worth,TX,76101,83935,2016-06-10
494,Store #0494 - Sacramento,Store,South,Sacramento,CA,95801,103237,2016-08-16
495,Store #0495 - Philadelphia,Store,South,Philadelphia,PA,19101,61601,2016-05-05
496,Store #0496 - Sacramento,Store,West,Sacramento,CA,95801,113126,2016-01-27
497,Store #0497 - San Jose,Store,North,San Jose,CA,95101,16724,2018-12-20
498,Store #0498 - Houston,Store,North,Houston,TX,77001,93744,2016-03-03
499,Store #0499 - Detroit,Store,West,Detroit,MI,48201,61711,2021-09-24
500,Store #0500 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,60344,2020-03-13
501,Store #0501 - Boston,Store,West,Boston,MA,02101,111996,2016-04-05
502,Store #0502 - Mesa,Store,East,Mesa,AZ,85201,63198,2022-11-27
503,Store #0503 - Austin,Store,South,Austin,TX,78701,11855,2019-10-11
504,Store #0504 - Los Angeles,Store,East,Los Angeles,CA,90001,56715,2015-11-19
505,Store #0505 - Tucson,Store,Midwest,Tucson,AZ,85701,94111,2017-05-02
506,Store #0506 - Louisville,Store,West,Louisville,KY,40201,84475,2014-10-10
507,Store #0507 - Austin,Store,Midwest,Austin,TX,78701,104826,2014-09-02
508,Store #0508 - Atlanta,Store,East,Atlanta,GA,30301,74109,2017-11-27
509,Store #0509 - Chicago,Store,West,Chicago,IL,60601,119782,2022-05-04
510,Store #0510 - San Antonio,Store,North,San Antonio,TX,78201,112572,2016-04-30
511,Store #0511 - Las Vegas,Store,Midwest,Las Vegas,NV,89101,51284,2014-11-19
512,Store #0512 - Las Vegas,Store,Midwest,Las Vegas,NV,89101,54839,2022-10-26
513,Store #0513 - San Jose,Store,East,San Jose,CA,95101,6076,2018-11-09
514,Store #0514 - Austin,Store,North,Austin,TX,78701,77962,2015-05-04
515,Store #0515 - Fresno,Store,East,Fresno,CA,93701,43354,2023-04-07
516,Store #0516 - Mesa,Store,Midwest,Mesa,AZ,85201,77113,2016-05-24
517,Store #0517 - San Jose,Store,West,San Jose,CA,95101,62902,2020-07-02
518,Store #0518 - Dallas,Store,North,Dallas,TX,75201,93037,2016-07-04
519,Store #0519 - Seattle,Store,North,Seattle,WA,98101,94537,2015-07-29
520,Store #0520 - Phoenix,Store,West,Phoenix,AZ,85001,90407,2016-03-11
521,Store #0521 - Boston,Store,South,Boston,MA,02101,9482,2014-05-26
522,Store #0522 - Sacramento,Store,West,Sacramento,CA,95801,57752,2017-04-04
523,Store #0523 - Kansas City,Store,North,Kansas City,MO,64101,113219,2014-10-27
524,Store #0524 - New York,Store,South,New York,NY,10001,31863,2021-12-16
525,Store #0525 - San Francisco,Store,West,San Francisco,CA,94101,83415,2019-01-07
526,Store #0526 - Colorado Springs,Store,East,Colorado Springs,CO,80901,30948,2018-04-09
527,Store #0527 - Tucson,Store,Midwest,Tucson,AZ,85701,16053,2014-11-16
528,Store #0528 - Seattle,Store,North,Seattle,WA,98101,77927,2018-06-24
529,Store #0529 - Nashville,Store,West,Nashville,TN,37201,93990,2020-02-06
530,Store #0530 - Seattle,Store,West,Seattle,WA,98101,87922,2014-02-08
531,Store #0531 - Austin,Store,North,Austin,TX,78701,21202,2015-03-29
532,Store #0532 - Oklahoma City,Store,North,Oklahoma City,OK,73101,5497,2020-11-14
533,Store #0533 - Jacksonville,Store,West,Jacksonville,FL,32201,60638,2017-11-09
534,Store #0534 - Albuquerque,Store,East,Albuquerque,NM,87101,79132,2021-06-21
535,Store #0535 - Columbus,Store,North,Columbus,OH,43201,48214,2014-12-15
536,Store #0536 - Philadelphia,Store,Midwest,Philadelphia,PA,19101,17478,2020-07-17
537,Store #0537 - Sacramento,Store,Midwest,Sacramento,CA,95801,32164,2016-02-29
538,Store #0538 - San Francisco,Store,East,San Francisco,CA,94101,115326,2018-09-23
539,Store #0539 - Tucson,Store,South,Tucson,AZ,85701,19030,2023-03-20
540,Store #0540 - Dallas,Store,Midwest,Dallas,TX,75201,98314,2014-07-08
541,Store #0541 - San Francisco,Store,East,San Francisco,CA,94101,40248,2020-10-08
542,Store #0542 - Phoenix,Store,Midwest,Phoenix,AZ,85001,83351,2021-06-30
543,Store #0543 - Miami,Store,Midwest,Miami,FL,33101,55065,2014-10-21
544,Store #0544 - Las Vegas,Store,South,Las Vegas,NV,89101,17392,2019-10-25
545,Store #0545 - Fort Worth,Store,Midwest,Fort Worth,TX,76101,23365,2020-08-20
546,Store #0546 - Detroit,Store,North,Detroit,MI,48201,65836,2019-10-10
547,Store #0547 - Las Vegas,Store,East,Las Vegas,NV,89101,43865,2022-12-12
548,Store #0548 - Dallas,Store,North,Dallas,TX,75201,55043,2020-05-20
549,Store #0549 - San Antonio,Store,West,San Antonio,TX,78201,79623,2021-07-12
550,Store #0550 - Austin,Store,South,Austin,TX,78701,53844,2017-11-19
551,Store #0551 - Baltimore,Store,Midwest,Baltimore,MD,21201,20877,2014-02-18
552,Store #0552 - Sacramento,Store,East,Sacramento,CA,95801,34453,2020-12-31
553,Store #0553 - Chicago,Store,West,Chicago,IL,60601,97583,2017-02-25
554,Store #0554 - San Diego,Store,West,San Diego,CA,92101,77890,2020-09-03
555,Store #0555 - Kansas City,Store,East,Kansas City,MO,64101,106218,2016-02-11
556,Store #0556 - Colorado Springs,Store,Midwest,Colorado Springs,CO,80901,116125,2017-08-14
557,Store #0557 - Fort Worth,Store,East,Fort Worth,TX,76101,8050,2017-12-09
558,Store #0558 - Detroit,Store,North,Detroit,MI,48201,26000,2017-06-09
559,Store #0559 - Las Vegas,Store,West,Las Vegas,NV,89101,37700,2018-07-04
560,Store #0560 - San Diego,Store,Midwest,San Diego,CA,92101,111940,2019-01-11
561,Store #0561 - Louisville,Store,West,Louisville,KY,40201,42351,2017-03-02
562,Store #0562 - Tucson,Store,West,Tucson,AZ,85701,49762,2022-01-23
563,Store #0563 - Washington,Store,West,Washington,DC,20001,84803,2015-08-24
564,Store #0564 - Tucson,Store,Midwest,Tucson,AZ,85701,38026,2016-06-26
565,Store #0565 - Atlanta,Store,West,Atlanta,GA,30301,80612,2015-02-02
566,Store #0566 - Philadelphia,Store,West,Philadelphia,PA,19101,78144,2018-04-27
567,Store #0567 - Tucson,Store,East,Tucson,AZ,85701,41426,2022-12-12
568,Store #0568 - San Diego,Store,East,San Diego,CA,92101,115839,2017-02-05
569,Store #0569 - Albuquerque,Store,Midwest,Albuquerque,NM,87101,39496,2019-02-09
570,Store #0570 - Columbus,Store,East,Columbus,OH,43201,21289,2019-12-03
571,Store #0571 - Charlotte,Store,South,Charlotte,NC,28201,99404,2020-02-10
572,Store #0572 - Nashville,Store,East,Nashville,TN,37201,57328,2020-12-02
573,Store #0573 - Philadelphia,Store,West,Philadelphia,PA,19101,91556,2017-04-12
574,Store #0574 - Dallas,Store,Midwest,Dallas,TX,75201,77961,2022-04-22
575,Store #0575 - Washington,Store,South,Washington,DC,20001,118991,2019-06-29
576,Store #0576 - Kansas City,Store,East,Kansas City,MO,64101,35971,2019-06-01
577,Store #0577 - Las Vegas,Store,East,Las Vegas,NV,89101,77036,2015-02-04
578,Store #0578 - San Antonio,Store,South,San Antonio,TX,78201,80884,2017-05-16
579,Store #0579 - Miami,Store,East,Miami,FL,33101,62900,2016-12-15
580,Store #0580 - New York,Store,West,New York,NY,10001,34907,2021-01-08
581,Store #0581 - Columbus,Store,South,Columbus,OH,43201,77504,2021-04-24
582,Store #0582 - Miami,Store,South,Miami,FL,33101,75628,2016-08-09
583,Store #0583 - Columbus,Store,South,Columbus,OH,43201,32880,2022-08-04
584,Store #0584 - Detroit,Store,North,Detroit,MI,48201,74762,2020-09-26
585,Store #0585 - Columbus,Store,West,Columbus,OH,43201,28425,2015-06-15
586,Store #0586 - San Francisco,Store,South,San Francisco,CA,94101,102289,2015-10-15
587,Store #0587 - Jacksonville,Store,South,Jacksonville,FL,32201,85309,2013-09-26
588,Store #0588 - San Diego,Store,East,San Diego,CA,92101,94161,2022-01-19
589,Store #0589 - San Francisco,Store,Midwest,San Francisco,CA,94101,110224,2014-08-20
590,Store #0590 - San Francisco,Store,South,San Francisco,CA,94101,78503,2016-09-12
591,Store #0591 - Milwaukee,Store,North,Milwaukee,WI,53201,39337,2021-12-18
592,Store #0592 - Portland,Store,North,Portland,OR,97201,67259,2016-07-28
593,Store #0593 - Indianapolis,Store,North,Indianapolis,IN,46201,91899,2021-05-16
594,Store #0594 - Mesa,Store,Midwest,Mesa,AZ,85201,102375,2014-08-20
595,Store #0595 - Sacramento,Store,North,Sacramento,CA,95801,119843,2014-06-20
596,Store #0596 - Tucson,Store,East,Tucson,AZ,85701,27539,2015-09-20
597,Store #0597 - Milwaukee,Store,East,Milwaukee,WI,53201,70072,2016-10-06
598,Store #0598 - Milwaukee,Store,West,Milwaukee,WI,53201,86705,2016-06-15
599,Store #0599 - Kansas City,Store,West,Kansas City,MO,64101,112039,2022-04-11
600,Store #0600 - Atlanta,Store,North,Atlanta,GA,30301,98383,2017-12-04
601,Store #0601 - San Diego,Store,North,San Diego,CA,92101,50080,2016-06-13
602,Store #0602 - Chicago,Store,West,Chicago,IL,60601,36266,2016-06-20
603,Store #0603 - Louisville,Store,East,Louisville,KY,40201,77303,2018-05-23
604,Store #0604 - Washington,Store,West,Washington,DC,20001,20575,2022-02-18
605,Store #0605 - Dallas,Store,West,Dallas,TX,75201,48616,2013-12-06
606,Store #0606 - Charlotte,Store,West,Charlotte,NC,28201,98814,2014-01-06
607,Store #0607 - San Antonio,Store,South,San Antonio,TX,78201,70477,2018-05-20
608,Store #0608 - Austin,Store,West,Austin,TX,78701,83970,2017-06-21
609,Store #0609 - Seattle,Store,North,Seattle,WA,98101,66192,2013-12-11
610,Store #0610 - Colorado Springs,Store,West,Colorado Springs,CO,80901,9139,2014-04-29
611,Store #0611 - Columbus,Store,West,Columbus,OH,43201,52887,2019-10-10
612,Store #0612 - Mesa,Store,South,Mesa,AZ,85201,112851,2022-07-27
613,Store #0613 - Charlotte,Store,Midwest,Charlotte,NC,28201,36481,2014-07-19
614,Store #0614 - Denver,Store,Midwest,Denver,CO,80201,107205,2014-12-18
615,Store #0615 - Denver,Store,Midwest,Denver,CO,80201,66670,2015-11-02
616,Store #0616 - Las Vegas,Store,West,Las Vegas,NV,89101,20474,2017-11-01
617,Store #0617 - Boston,Store,East,Boston,MA,02101,116390,2021-01-03
618,Store #0618 - Memphis,Store,West,Memphis,TN,38101,87312,2019-08-21
619,Store #0619 - Miami,Store,Midwest,Miami,FL,33101,68973,2016-10-25
620,Store #0620 - Indianapolis,Store,Midwest,Indianapolis,IN,46201,36465,2020-06-24
621,Store #0621 - Indianapolis,Store,North,Indianapolis,IN,46201,57841,2017-12-17
622,Store #0622 - Austin,Store,East,Austin,TX,78701,84203,2018-01-12
623,Store #0623 - Houston,Store,Midwest,Houston,TX,77001,115669,2018-12-24
624,Store #0624 - Phoenix,Store,South,Phoenix,AZ,85001,71155,2015-04-04
625,Store #0625 - Milwaukee,Store,East,Milwaukee,WI,53201,39101,2018-04-29
626,Store #0626 - Boston,Store,South,Boston,MA,02101,108625,2014-03-19
627,Store #0627 - Mesa,Store,East,Mesa,AZ,85201,111770,2022-09-10
628,Store #0628 - New York,Store,East,New York,NY,10001,81870,2022-04-03
629,Store #0629 - Las Vegas,Store,South,Las Vegas,NV,89101,31572,2016-07-19
630,Store #0630 - Kansas City,Store,North,Kansas City,MO,64101,43288,2020-09-25
631,Store #0631 - Miami,Store,Midwest,Miami,FL,33101,69570,2015-08-01
632,Store #0632 - Raleigh,Store,Midwest,Raleigh,NC,27601,53997,2021-06-13
633,Store #0633 - Indianapolis,Store,West,Indianapolis,IN,46201,117447,2018-11-29
634,Store #0634 - Houston,Store,Midwest,Houston,TX,77001,83693,2019-03-11
635,Store #0635 - Las Vegas,Store,West,Las Vegas,NV,89101,22283,2013-11-15
636,Store #0636 - Houston,Store,West,Houston,TX,77001,18380,2019-05-14
637,Store #0637 - Las Vegas,Store,North,Las Vegas,NV,89101,17487,2014-02-19
638,Store #0638 - Portland,Store,East,Portland,OR,97201,116254,2022-12-16
639,Store #0639 - Kansas City,Store,Midwest,Kansas City,MO,64101,119736,2022-02-10
640,Store #0640 - Los Angeles,Store,North,Los Angeles,CA,90001,115298,2021-10-06
641,Store #0641 - Phoenix,Store,Midwest,Phoenix,AZ,85001,104205,2018-12-18
642,Store #0642 - Portland,Store,West,Portland,OR,97201,113054,2020-12-31
643,Store #0643 - Tucson,Store,West,Tucson,AZ,85701,20727,2017-06-20
644,Store #0644 - El Paso,Store,West,El Paso,TX,79901,7611,2017-03-26
645,Store #0645 - Milwaukee,Store,South,Milwaukee,WI,53201,58446,2018-11-06
646,Store #0646 - Dallas,Store,North,Dallas,TX,75201,12493,2020-02-03
647,Store #0647 - Fort Worth,Store,South,Fort Worth,TX,76101,46309,2018-12-12
648,Store #0648 - Houston,Store,North,Houston,TX,77001,49102,2015-10-18
649,Store #0649 - Milwaukee,Store,Midwest,Milwaukee,WI,53201,119649,2018-06-23
650,Store #0650 - El Paso,Store,West,El Paso,TX,79901,62375,2021-01-20
651,Store #0651 - Washington,Store,East,Washington,DC,20001,73004,2019-03-29
652,Store #0652 - Indianapolis,Store,North,Indianapolis,IN,46201,25485,2019-09-20
653,Store #0653 - Omaha,Store,North,Omaha,NE,68101,15919,2014-12-21
654,Store #0654 - San Diego,Store,North,San Diego,CA,92101,50029,2022-04-24
655,Store #0655 - Dallas,Store,Midwest,Dallas,TX,75201,48839,2018-05-29
656,Store #0656 - Seattle,Store,East,Seattle,WA,98101,37469,2021-05-20
657,Store #0657 - Phoenix,Store,North,Phoenix,AZ,85001,74819,2018-02-09
658,Store #0658 - Kansas City,Store,North,Kansas City,MO,64101,105338,2022-10-09
659,Store #0659 - Portland,Store,North,Portland,OR,97201,39414,2023-02-13
660,Store #0660 - Tucson,Store,East,Tucson,AZ,85701,41077,2022-03-29
661,Store #0661 - Louisville,Store,West,Louisville,KY,40201,30491,2017-03-06
662,Store #0662 - Austin,Store,West,Austin,TX,78701,114763,2017-12-25
663,Store #0663 - Charlotte,Store,West,Charlotte,NC,28201,40466,2018-01-17
664,Store #0664 - New York,Store,North,New York,NY,10001,16627,2018-07-09
665,Store #0665 - Mesa,Store,North,Mesa,AZ,85201,103799,2019-09-22
666,Store #0666 - Philadelphia,Store,West,Philadelphia,PA,19101,71748,2018-01-14
667,Store #0667 - Charlotte,Store,Midwest,Charlotte,NC,28201,56867,2020-02-14
668,Store #0668 - Miami,Store,South,Miami,FL,33101,85902,2019-09-01
