product_id,sku,product_name,category,subcategory,brand,unit_cost,unit_price,is_active
1434,SKU-AUT-001434,Titan Oils & Fluids Model-435,Automotive,Oils & Fluids,Titan,96.89,133.32,1
1435,SKU-HOM-001435,Prism Storage Model-436,Home & Kitchen,Storage,Prism,246.91,423.89,1
1436,SKU-APP-001436,Pulse Men's Clothing Model-437,Apparel,Men's Clothing,Pulse,360.03,724.59,1
1437,SKU-BEA-001437,Matrix Skincare Model-438,Beauty & Care,Skincare,Matrix,109.47,156.59,1
1438,SKU-AUT-001438,Zenith Car Care Model-439,Automotive,Car Care,Zenith,40.36,92.81,1
1439,SKU-BEA-001439,Lumina Cosmetics Model-440,Beauty & Care,Cosmetics,Lumina,195.35,273.8,1
1440,SKU-GRO-001440,Prism Condiments Model-441,Grocery & Pantry,Condiments,Prism,360.96,616.19,1
1441,SKU-APP-001441,Matrix Women's Clothing Model-442,Apparel,Women's Clothing,Matrix,149.26,349.47,1
1442,SKU-TOY-001442,Apex Board Games Model-443,Toys & Games,Board Games,Apex,52.95,77.75,1
1443,SKU-AUT-001443,Prism Car Care Model-444,Automotive,Car Care,Prism,199.13,254.45,1
1444,SKU-TOY-001444,Prism Outdoor Toys Model-445,Toys & Games,Outdoor Toys,Prism,384.08,660.94,1
1445,SKU-APP-001445,Pulse Footwear Model-446,Apparel,Footwear,Pulse,291.64,529.31,1
1446,SKU-AUT-001446,Vortex Tools & Equipment Model-447,Automotive,Tools & Equipment,Vortex,349.62,806.88,1
1447,SKU-HOM-001447,Prism Storage Model-448,Home & Kitchen,Storage,Prism,105.49,215.26,1
1448,SKU-ELE-001448,Lumina Laptops Model-449,Electronics,Laptops,Lumina,200.89,474.66,1
1449,SKU-ELE-001449,Apex Smart Home Model-450,Electronics,Smart Home,Apex,343.04,466.79,1
1450,SKU-HOM-001450,Prism Decor Model-451,Home & Kitchen,Decor,Prism,426.97,620.79,1
1451,SKU-HOM-001451,Aura Furniture Model-452,Home & Kitchen,Furniture,Aura,166.17,397.22,1
1452,SKU-AUT-001452,Echo Oils & Fluids Model-453,Automotive,Oils & Fluids,Echo,177.62,229.86,1
1453,SKU-SPO-001453,Echo Water Sports Model-454,Sports & Outdoors,Water Sports,Echo,189.23,399.2,1
1454,SKU-GRO-001454,Apex Canned Goods Model-455,Grocery & Pantry,Canned Goods,Apex,24.39,31.98,1
1455,SKU-APP-001455,Vortex Footwear Model-456,Apparel,Footwear,Vortex,416.99,979.98,1
1456,SKU-BEA-001456,Velocity Fragrances Model-457,Beauty & Care,Fragrances,Velocity,124.43,296.08,1
1457,SKU-TOY-001457,Summit Educational Toys Model-458,Toys & Games,Educational Toys,Summit,11.55,28.79,0
1458,SKU-ELE-001458,Zenith Wearables Model-459,Electronics,Wearables,Zenith,211.63,353.76,1
1459,SKU-GRO-001459,Pulse Canned Goods Model-460,Grocery & Pantry,Canned Goods,Pulse,274.33,535.44,1
1460,SKU-TOY-001460,Prism Educational Toys Model-461,Toys & Games,Educational Toys,Prism,88.84,205.08,1
1461,SKU-ELE-001461,Summit Wearables Model-462,Electronics,Wearables,Summit,47.38,97.12,1
1462,SKU-AUT-001462,Apex Interior Accessories Model-463,Automotive,Interior Accessories,Apex,55.24,120.6,1
1463,SKU-BEA-001463,Prism Cosmetics Model-464,Beauty & Care,Cosmetics,Prism,302.78,382.09,1
1464,SKU-HOM-001464,Echo Small Appliances Model-465,Home & Kitchen,Small Appliances,Echo,445.94,710.16,0
1465,SKU-BEA-001465,Vortex Cosmetics Model-466,Beauty & Care,Cosmetics,Vortex,430.68,948.16,1
1466,SKU-SPO-001466,Summit Fitness Gear Model-467,Sports & Outdoors,Fitness Gear,Summit,449.75,960.05,1
1467,SKU-AUT-001467,Sol Interior Accessories Model-468,Automotive,Interior Accessories,Sol,258.59,408.74,1
1468,SKU-TOY-001468,Titan Action Figures Model-469,Toys & Games,Action Figures,Titan,428.34,778.11,1
1469,SKU-GRO-001469,Summit Canned Goods Model-470,Grocery & Pantry,Canned Goods,Summit,359.96,635.76,1
1470,SKU-TOY-001470,Nova Educational Toys Model-471,Toys & Games,Educational Toys,Nova,376.45,904.77,1
1471,SKU-SPO-001471,Horizon Fitness Gear Model-472,Sports & Outdoors,Fitness Gear,Horizon,197.12,262.18,1
1472,SKU-ELE-001472,Horizon Smart Home Model-473,Electronics,Smart Home,Horizon,106.15,175.25,1
1473,SKU-BEA-001473,Titan Skincare Model-474,Beauty & Care,Skincare,Titan,419.01,525.63,1
1474,SKU-HOM-001474,Vortex Storage Model-475,Home & Kitchen,Storage,Vortex,125.53,241.71,1
1475,SKU-AUT-001475,Vortex Tools & Equipment Model-476,Automotive,Tools & Equipment,Vortex,23.23,38.39,1
1476,SKU-ELE-001476,Pulse Smartphones Model-477,Electronics,Smartphones,Pulse,141.11,344.87,1
1477,SKU-APP-001477,Aura Accessories Model-478,Apparel,Accessories,Aura,269.62,428.27,1
1478,SKU-BEA-001478,Sol Skincare Model-479,Beauty & Care,Skincare,Sol,80.41,101.42,1
1479,SKU-GRO-001479,Apex Organic Foods Model-480,Grocery & Pantry,Organic Foods,Apex,181.98,246.08,1
1480,SKU-SPO-001480,Matrix Water Sports Model-481,Sports & Outdoors,Water Sports,Matrix,351.46,476.45,1
1481,SKU-BEA-001481,Prism Cosmetics Model-482,Beauty & Care,Cosmetics,Prism,320.11,577.06,1
1482,SKU-TOY-001482,Matrix Board Games Model-483,Toys & Games,Board Games,Matrix,311.58,707.13,1
1483,SKU-APP-001483,Matrix Accessories Model-484,Apparel,Accessories,Matrix,225.45,385.97,1
1484,SKU-ELE-001484,Sol Accessories Model-485,Electronics,Accessories,Sol,330.98,616.87,1
1485,SKU-SPO-001485,Titan Water Sports Model-486,Sports & Outdoors,Water Sports,Titan,90.79,131.38,1
1486,SKU-SPO-001486,Nova Camping & Hiking Model-487,Sports & Outdoors,Camping & Hiking,Nova,197.18,397.45,1
1487,SKU-HOM-001487,Nova Storage Model-488,Home & Kitchen,Storage,Nova,337.8,514.49,1
1488,SKU-GRO-001488,Echo Breakfast Model-489,Grocery & Pantry,Breakfast,Echo,149.52,268.91,1
1489,SKU-SPO-001489,Zenith Team Sports Model-490,Sports & Outdoors,Team Sports,Zenith,125.64,295.06,1
1490,SKU-ELE-001490,Velocity Smart Home Model-491,Electronics,Smart Home,Velocity,195.43,362.37,1
1491,SKU-ELE-001491,Velocity Audio & Headphones Model-492,Electronics,Audio & Headphones,Velocity,317.04,563.72,1
1492,SKU-AUT-001492,Sol Oils & Fluids Model-493,Automotive,Oils & Fluids,Sol,229.31,413.16,1
1493,SKU-ELE-001493,Horizon Laptops Model-494,Electronics,Laptops,Horizon,259.12,627.15,1
1494,SKU-GRO-001494,Prism Organic Foods Model-495,Grocery & Pantry,Organic Foods,Prism,69.15,154.26,1
1495,SKU-TOY-001495,Nova Puzzles Model-496,Toys & Games,Puzzles,Nova,315.37,599.39,1
1496,SKU-BEA-001496,Lumina Cosmetics Model-497,Beauty & Care,Cosmetics,Lumina,63.71,157.16,1
1497,SKU-GRO-001497,Titan Canned Goods Model-498,Grocery & Pantry,Canned Goods,Titan,389.27,553.37,1
1498,SKU-TOY-001498,Zenith Outdoor Toys Model-499,Toys & Games,Outdoor Toys,Zenith,117.96,156.45,0
1499,SKU-AUT-001499,Summit Interior Accessories Model-500,Automotive,Interior Accessories,Summit,347.91,532.83,1
1500,SKU-ELE-001500,Prism Laptops Model-501,Electronics,Laptops,Prism,28.17,52.19,1
1501,SKU-ELE-001501,Matrix Smart Home Model-502,Electronics,Smart Home,Matrix,100.06,228.88,1
1502,SKU-SPO-001502,Prism Fitness Gear Model-503,Sports & Outdoors,Fitness Gear,Prism,175.13,334,1
1503,SKU-ELE-001503,Zenith Laptops Model-504,Electronics,Laptops,Zenith,15.65,32.64,1
1504,SKU-ELE-001504,Pulse Laptops Model-505,Electronics,Laptops,Pulse,359.22,456.01,1
1505,SKU-HOM-001505,Aura Small Appliances Model-506,Home & Kitchen,Small Appliances,Aura,10.27,16.57,1
1506,SKU-GRO-001506,Vortex Breakfast Model-507,Grocery & Pantry,Breakfast,Vortex,387,693.34,1
1507,SKU-APP-001507,Pulse Outerwear Model-508,Apparel,Outerwear,Pulse,104.75,181.22,1
1508,SKU-AUT-001508,Matrix Oils & Fluids Model-509,Automotive,Oils & Fluids,Matrix,391.39,580.55,1
1509,SKU-AUT-001509,Horizon Car Care Model-510,Automotive,Car Care,Horizon,182.92,360.91,1
1510,SKU-ELE-001510,Pulse Wearables Model-511,Electronics,Wearables,Pulse,442.68,1075.35,1
1511,SKU-AUT-001511,Vortex Interior Accessories Model-512,Automotive,Interior Accessories,Vortex,325.44,473.77,0
1512,SKU-APP-001512,Matrix Footwear Model-513,Apparel,Footwear,Matrix,123.46,158.78,1
1513,SKU-BEA-001513,Titan Cosmetics Model-514,Beauty & Care,Cosmetics,Titan,236.45,425.23,1
1514,SKU-GRO-001514,Aura Breakfast Model-515,Grocery & Pantry,Breakfast,Aura,263.58,502.43,1
1515,SKU-BEA-001515,Zenith Haircare Model-516,Beauty & Care,Haircare,Zenith,370.53,570.82,1
1516,SKU-TOY-001516,Echo Outdoor Toys Model-517,Toys & Games,Outdoor Toys,Echo,344.06,493.84,1
1517,SKU-ELE-001517,Titan Smartphones Model-518,Electronics,Smartphones,Titan,418.13,759.12,1
1518,SKU-ELE-001518,Prism Accessories Model-519,Electronics,Accessories,Prism,195.56,356.1,1
1519,SKU-GRO-001519,Zenith Organic Foods Model-520,Grocery & Pantry,Organic Foods,Zenith,76.55,103.85,1
1520,SKU-BEA-001520,Titan Fragrances Model-521,Beauty & Care,Fragrances,Titan,283.46,404.33,1
1521,SKU-ELE-001521,Summit Smart Home Model-522,Electronics,Smart Home,Summit,374.9,510.42,1
1522,SKU-AUT-001522,Lumina Oils & Fluids Model-523,Automotive,Oils & Fluids,Lumina,402.96,613.27,1
1523,SKU-ELE-001523,Zenith Smart Home Model-524,Electronics,Smart Home,Zenith,258.52,607.89,1
1524,SKU-SPO-001524,Prism Cycling Model-525,Sports & Outdoors,Cycling,Prism,357.61,470.8,1
1525,SKU-HOM-001525,Prism Small Appliances Model-526,Home & Kitchen,Small Appliances,Prism,119.15,223.56,1
1526,SKU-TOY-001526,Zenith Action Figures Model-527,Toys & Games,Action Figures,Zenith,46.26,107.44,1
1527,SKU-AUT-001527,Lumina Oils & Fluids Model-528,Automotive,Oils & Fluids,Lumina,319.05,489.76,1
1528,SKU-SPO-001528,Prism Water Sports Model-529,Sports & Outdoors,Water Sports,Prism,272.86,659.26,1
1529,SKU-AUT-001529,Prism Tools & Equipment Model-530,Automotive,Tools & Equipment,Prism,96.97,138.87,1
1530,SKU-BEA-001530,Prism Fragrances Model-531,Beauty & Care,Fragrances,Prism,34.15,55.23,1
1531,SKU-GRO-001531,Vortex Condiments Model-532,Grocery & Pantry,Condiments,Vortex,68.14,87.49,1
1532,SKU-SPO-001532,Apex Water Sports Model-533,Sports & Outdoors,Water Sports,Apex,43,67.93,1
1533,SKU-HOM-001533,Vortex Furniture Model-534,Home & Kitchen,Furniture,Vortex,280.62,558.24,1
1534,SKU-BEA-001534,Summit Personal Care Model-535,Beauty & Care,Personal Care,Summit,175.05,412.93,1
1535,SKU-BEA-001535,Apex Cosmetics Model-536,Beauty & Care,Cosmetics,Apex,410.08,901.89,1
1536,SKU-SPO-001536,Vortex Camping & Hiking Model-537,Sports & Outdoors,Camping & Hiking,Vortex,188.32,335.9,1
1537,SKU-ELE-001537,Velocity Laptops Model-538,Electronics,Laptops,Velocity,201.18,493.79,1
1538,SKU-HOM-001538,Sol Small Appliances Model-539,Home & Kitchen,Small Appliances,Sol,263.45,639.66,1
1539,SKU-TOY-001539,Zenith Board Games Model-540,Toys & Games,Board Games,Zenith,216.56,514.34,1
1540,SKU-BEA-001540,Apex Haircare Model-541,Beauty & Care,Haircare,Apex,442.27,665.65,0
1541,SKU-ELE-001541,Apex Laptops Model-542,Electronics,Laptops,Apex,101.79,233.51,1
1542,SKU-ELE-001542,Zenith Smartphones Model-543,Electronics,Smartphones,Zenith,210.86,352.93,1
1543,SKU-TOY-001543,Aura Puzzles Model-544,Toys & Games,Puzzles,Aura,203.95,502.18,1
1544,SKU-APP-001544,Horizon Accessories Model-545,Apparel,Accessories,Horizon,386.59,828.68,1
1545,SKU-GRO-001545,Echo Canned Goods Model-546,Grocery & Pantry,Canned Goods,Echo,335.64,486.48,1
1546,SKU-APP-001546,Summit Sportswear Model-547,Apparel,Sportswear,Summit,47.61,67.32,1
1547,SKU-GRO-001547,Horizon Canned Goods Model-548,Grocery & Pantry,Canned Goods,Horizon,131.16,227.44,1
1548,SKU-ELE-001548,Summit Audio & Headphones Model-549,Electronics,Audio & Headphones,Summit,315.52,414.2,1
1549,SKU-APP-001549,Matrix Accessories Model-550,Apparel,Accessories,Matrix,75.72,156.34,1
1550,SKU-APP-001550,Apex Sportswear Model-551,Apparel,Sportswear,Apex,351.71,597.62,1
1551,SKU-HOM-001551,Prism Decor Model-552,Home & Kitchen,Decor,Prism,173.12,421.95,1
1552,SKU-ELE-001552,Echo Wearables Model-553,Electronics,Wearables,Echo,389.68,511.93,1
1553,SKU-SPO-001553,Horizon Camping & Hiking Model-554,Sports & Outdoors,Camping & Hiking,Horizon,269.57,502.59,1
1554,SKU-TOY-001554,Echo Educational Toys Model-555,Toys & Games,Educational Toys,Echo,407.93,888.24,1
1555,SKU-SPO-001555,Nova Cycling Model-556,Sports & Outdoors,Cycling,Nova,26.22,51.46,1
1556,SKU-TOY-001556,Velocity Outdoor Toys Model-557,Toys & Games,Outdoor Toys,Velocity,404.19,685.17,1
1557,SKU-AUT-001557,Velocity Interior Accessories Model-558,Automotive,Interior Accessories,Velocity,32.41,76.44,1
1558,SKU-AUT-001558,Vortex Car Care Model-559,Automotive,Car Care,Vortex,289.01,617.6,1
1559,SKU-TOY-001559,Prism Action Figures Model-560,Toys & Games,Action Figures,Prism,438.31,838.41,1
1560,SKU-AUT-001560,Nova Car Care Model-561,Automotive,Car Care,Nova,356.81,606.43,1
1561,SKU-SPO-001561,Apex Fitness Gear Model-562,Sports & Outdoors,Fitness Gear,Apex,355.55,706.09,1
1562,SKU-AUT-001562,Titan Car Care Model-563,Automotive,Car Care,Titan,15.06,35.71,1
1563,SKU-SPO-001563,Apex Team Sports Model-564,Sports & Outdoors,Team Sports,Apex,135.32,237.92,1
1564,SKU-TOY-001564,Prism Board Games Model-565,Toys & Games,Board Games,Prism,101.51,170.78,1
1565,SKU-BEA-001565,Horizon Haircare Model-566,Beauty & Care,Haircare,Horizon,192.53,373.01,1
1566,SKU-HOM-001566,Vortex Cookware Model-567,Home & Kitchen,Cookware,Vortex,40.32,78.89,1
1567,SKU-AUT-001567,Lumina Tools & Equipment Model-568,Automotive,Tools & Equipment,Lumina,10.67,14.13,1
1568,SKU-ELE-001568,Velocity Smart Home Model-569,Electronics,Smart Home,Velocity,318.27,680.72,1
1569,SKU-ELE-001569,Horizon Laptops Model-570,Electronics,Laptops,Horizon,175.83,357.25,1
1570,SKU-SPO-001570,Matrix Team Sports Model-571,Sports & Outdoors,Team Sports,Matrix,7.12,14.82,1
1571,SKU-TOY-001571,Aura Board Games Model-572,Toys & Games,Board Games,Aura,58.2,140.28,1
1572,SKU-APP-001572,Zenith Footwear Model-573,Apparel,Footwear,Zenith,335.13,497.28,1
1573,SKU-ELE-001573,Zenith Smart Home Model-574,Electronics,Smart Home,Zenith,295.52,566.18,1
1574,SKU-APP-001574,Lumina Women's Clothing Model-575,Apparel,Women's Clothing,Lumina,36.85,59.15,1
1575,SKU-ELE-001575,Summit Smart Home Model-576,Electronics,Smart Home,Summit,363.1,719.2,1
1576,SKU-APP-001576,Summit Sportswear Model-577,Apparel,Sportswear,Summit,373.67,719.6,1
1577,SKU-BEA-001577,Aura Personal Care Model-578,Beauty & Care,Personal Care,Aura,339.25,827.64,1
1578,SKU-BEA-001578,Apex Cosmetics Model-579,Beauty & Care,Cosmetics,Apex,412.04,947.69,0
1579,SKU-ELE-001579,Titan Laptops Model-580,Electronics,Laptops,Titan,272.56,393.42,1
1580,SKU-TOY-001580,Matrix Board Games Model-581,Toys & Games,Board Games,Matrix,396.77,815.13,1
1581,SKU-BEA-001581,Zenith Personal Care Model-582,Beauty & Care,Personal Care,Zenith,283.65,404.31,1
1582,SKU-HOM-001582,Pulse Storage Model-583,Home & Kitchen,Storage,Pulse,190.49,285.42,1
1583,SKU-ELE-001583,Aura Smartphones Model-584,Electronics,Smartphones,Aura,86.38,117.56,1
1584,SKU-ELE-001584,Zenith Laptops Model-585,Electronics,Laptops,Zenith,217.71,434.25,1
1585,SKU-HOM-001585,Lumina Small Appliances Model-586,Home & Kitchen,Small Appliances,Lumina,16.03,39.47,1
1586,SKU-TOY-001586,Lumina Board Games Model-587,Toys & Games,Board Games,Lumina,168.83,281.84,0
1587,SKU-ELE-001587,Velocity Wearables Model-588,Electronics,Wearables,Velocity,262.72,511.35,1
1588,SKU-AUT-001588,Lumina Interior Accessories Model-589,Automotive,Interior Accessories,Lumina,351.51,531.69,1
1589,SKU-SPO-001589,Sol Team Sports Model-590,Sports & Outdoors,Team Sports,Sol,162.52,323.98,1
1590,SKU-AUT-001590,Horizon Tools & Equipment Model-591,Automotive,Tools & Equipment,Horizon,449.18,1075.22,1
1591,SKU-ELE-001591,Titan Accessories Model-592,Electronics,Accessories,Titan,96.82,151.33,1
1592,SKU-ELE-001592,Matrix Smart Home Model-593,Electronics,Smart Home,Matrix,124.56,230.27,1
1593,SKU-TOY-001593,Sol Educational Toys Model-594,Toys & Games,Educational Toys,Sol,415.98,801.19,1
1594,SKU-HOM-001594,Prism Decor Model-595,Home & Kitchen,Decor,Prism,243.76,577.09,1
1595,SKU-SPO-001595,Nova Water Sports Model-596,Sports & Outdoors,Water Sports,Nova,443.79,834.62,1
1596,SKU-ELE-001596,Vortex Wearables Model-597,Electronics,Wearables,Vortex,253.49,631.43,1
1597,SKU-BEA-001597,Summit Skincare Model-598,Beauty & Care,Skincare,Summit,137.54,308.96,1
1598,SKU-GRO-001598,Summit Canned Goods Model-599,Grocery & Pantry,Canned Goods,Summit,107.02,221.64,1
1599,SKU-GRO-001599,Nova Condiments Model-600,Grocery & Pantry,Condiments,Nova,427.71,645.46,1
1600,SKU-GRO-001600,Matrix Condiments Model-601,Grocery & Pantry,Condiments,Matrix,365.49,820.53,1
1601,SKU-BEA-001601,Zenith Personal Care Model-602,Beauty & Care,Personal Care,Zenith,46.22,107.2,1
1602,SKU-AUT-001602,Vortex Tools & Equipment Model-603,Automotive,Tools & Equipment,Vortex,120.71,190.56,1
1603,SKU-HOM-001603,Horizon Bedding Model-604,Home & Kitchen,Bedding,Horizon,57.15,122.68,1
1604,SKU-APP-001604,Sol Outerwear Model-605,Apparel,Outerwear,Sol,74.96,114.32,1
1605,SKU-ELE-001605,Sol Accessories Model-606,Electronics,Accessories,Sol,271.73,652.47,1
1606,SKU-AUT-001606,Prism Car Care Model-607,Automotive,Car Care,Prism,143.59,185.39,1
1607,SKU-GRO-001607,Pulse Condiments Model-608,Grocery & Pantry,Condiments,Pulse,156.82,287.65,1
1608,SKU-HOM-001608,Pulse Bedding Model-609,Home & Kitchen,Bedding,Pulse,271.04,672.5,1
1609,SKU-HOM-001609,Velocity Cookware Model-610,Home & Kitchen,Cookware,Velocity,356.67,569.98,1
1610,SKU-GRO-001610,Lumina Organic Foods Model-611,Grocery & Pantry,Organic Foods,Lumina,280.85,641.16,1
1611,SKU-ELE-001611,Prism Smartphones Model-612,Electronics,Smartphones,Prism,273.94,660.28,1
1612,SKU-ELE-001612,Velocity Laptops Model-613,Electronics,Laptops,Velocity,106.84,234.64,1
1613,SKU-ELE-001613,Sol Accessories Model-614,Electronics,Accessories,Sol,356.95,821.43,1
1614,SKU-BEA-001614,Nova Cosmetics Model-615,Beauty & Care,Cosmetics,Nova,432.07,1056.09,1
1615,SKU-SPO-001615,Lumina Team Sports Model-616,Sports & Outdoors,Team Sports,Lumina,239.6,588.53,1
1616,SKU-GRO-001616,Matrix Breakfast Model-617,Grocery & Pantry,Breakfast,Matrix,400.37,986.27,1
1617,SKU-BEA-001617,Echo Cosmetics Model-618,Beauty & Care,Cosmetics,Echo,193.25,376,1
1618,SKU-SPO-001618,Horizon Water Sports Model-619,Sports & Outdoors,Water Sports,Horizon,52.26,129.34,1
1619,SKU-TOY-001619,Zenith Outdoor Toys Model-620,Toys & Games,Outdoor Toys,Zenith,165.29,409.54,1
1620,SKU-ELE-001620,Apex Audio & Headphones Model-621,Electronics,Audio & Headphones,Apex,139.12,230.83,1
1621,SKU-HOM-001621,Velocity Furniture Model-622,Home & Kitchen,Furniture,Velocity,252,434.39,1
1622,SKU-BEA-001622,Nova Skincare Model-623,Beauty & Care,Skincare,Nova,177.41,283.83,1
1623,SKU-TOY-001623,Prism Board Games Model-624,Toys & Games,Board Games,Prism,162.77,204.62,1
1624,SKU-ELE-001624,Lumina Audio & Headphones Model-625,Electronics,Audio & Headphones,Lumina,239,584.22,1
1625,SKU-ELE-001625,Vortex Wearables Model-626,Electronics,Wearables,Vortex,250.48,346.67,1
1626,SKU-AUT-001626,Nova Oils & Fluids Model-627,Automotive,Oils & Fluids,Nova,402.41,918.86,1
1627,SKU-APP-001627,Titan Outerwear Model-628,Apparel,Outerwear,Titan,445.02,645.32,1
1628,SKU-BEA-001628,Nova Cosmetics Model-629,Beauty & Care,Cosmetics,Nova,423.26,746.26,0
1629,SKU-SPO-001629,Zenith Water Sports Model-630,Sports & Outdoors,Water Sports,Zenith,71.78,172.24,1
1630,SKU-APP-001630,Matrix Women's Clothing Model-631,Apparel,Women's Clothing,Matrix,5.26,7.36,1
1631,SKU-GRO-001631,Vortex Condiments Model-632,Grocery & Pantry,Condiments,Vortex,237.97,427.02,1
1632,SKU-AUT-001632,Summit Interior Accessories Model-633,Automotive,Interior Accessories,Summit,53.29,76.38,1
1633,SKU-TOY-001633,Zenith Outdoor Toys Model-634,Toys & Games,Outdoor Toys,Zenith,27.04,35.73,1
1634,SKU-AUT-001634,Matrix Car Care Model-635,Automotive,Car Care,Matrix,306.37,753.96,1
1635,SKU-ELE-001635,Echo Smart Home Model-636,Electronics,Smart Home,Echo,94.74,168.69,1
1636,SKU-APP-001636,Aura Men's Clothing Model-637,Apparel,Men's Clothing,Aura,443.35,936.88,1
1637,SKU-SPO-001637,Matrix Fitness Gear Model-638,Sports & Outdoors,Fitness Gear,Matrix,30.94,64.74,1
1638,SKU-HOM-001638,Velocity Furniture Model-639,Home & Kitchen,Furniture,Velocity,258.07,375.91,1
1639,SKU-HOM-001639,Velocity Decor Model-640,Home & Kitchen,Decor,Velocity,319.92,519.04,1
1640,SKU-GRO-001640,Velocity Snacks Model-641,Grocery & Pantry,Snacks,Velocity,412.17,790.43,1
1641,SKU-SPO-001641,Zenith Cycling Model-642,Sports & Outdoors,Cycling,Zenith,91.12,144.77,1
1642,SKU-ELE-001642,Pulse Wearables Model-643,Electronics,Wearables,Pulse,248.58,400.59,1
1643,SKU-GRO-001643,Pulse Snacks Model-644,Grocery & Pantry,Snacks,Pulse,212.44,449.12,1
1644,SKU-GRO-001644,Echo Organic Foods Model-645,Grocery & Pantry,Organic Foods,Echo,318.66,703.12,1
1645,SKU-GRO-001645,Sol Beverages Model-646,Grocery & Pantry,Beverages,Sol,107.49,206.8,1
1646,SKU-APP-001646,Matrix Men's Clothing Model-647,Apparel,Men's Clothing,Matrix,284.19,522.99,1
1647,SKU-BEA-001647,Nova Fragrances Model-648,Beauty & Care,Fragrances,Nova,57.55,115.25,1
1648,SKU-GRO-001648,Titan Organic Foods Model-649,Grocery & Pantry,Organic Foods,Titan,373.45,543.64,1
1649,SKU-TOY-001649,Prism Board Games Model-650,Toys & Games,Board Games,Prism,421.37,783.59,1
1650,SKU-APP-001650,Echo Footwear Model-651,Apparel,Footwear,Echo,216.89,488.67,1
1651,SKU-APP-001651,Summit Sportswear Model-652,Apparel,Sportswear,Summit,360.22,880.69,1
1652,SKU-GRO-001652,Summit Organic Foods Model-653,Grocery & Pantry,Organic Foods,Summit,304.06,610.92,1
1653,SKU-GRO-001653,Echo Breakfast Model-654,Grocery & Pantry,Breakfast,Echo,49.9,115.03,1
1654,SKU-GRO-001654,Summit Condiments Model-655,Grocery & Pantry,Condiments,Summit,106.31,257.29,1
1655,SKU-HOM-001655,Zenith Cookware Model-656,Home & Kitchen,Cookware,Zenith,434.7,682.36,1
1656,SKU-APP-001656,Aura Men's Clothing Model-657,Apparel,Men's Clothing,Aura,171.29,248.96,1
1657,SKU-TOY-001657,Sol Educational Toys Model-658,Toys & Games,Educational Toys,Sol,148.62,296.97,1
1658,SKU-SPO-001658,Sol Fitness Gear Model-659,Sports & Outdoors,Fitness Gear,Sol,120.46,174.71,1
1659,SKU-SPO-001659,Lumina Camping & Hiking Model-660,Sports & Outdoors,Camping & Hiking,Lumina,271.25,545.74,1
1660,SKU-AUT-001660,Lumina Tools & Equipment Model-661,Automotive,Tools & Equipment,Lumina,375.07,529.97,1
1661,SKU-TOY-001661,Nova Puzzles Model-662,Toys & Games,Puzzles,Nova,312.53,733.88,1
1662,SKU-AUT-001662,Apex Tools & Equipment Model-663,Automotive,Tools & Equipment,Apex,277.29,426.99,1
1663,SKU-APP-001663,Vortex Accessories Model-664,Apparel,Accessories,Vortex,102.49,176.25,1
1664,SKU-TOY-001664,Zenith Outdoor Toys Model-665,Toys & Games,Outdoor Toys,Zenith,56.65,136.41,1
1665,SKU-TOY-001665,Sol Action Figures Model-666,Toys & Games,Action Figures,Sol,334.32,634.57,1
1666,SKU-GRO-001666,Velocity Breakfast Model-667,Grocery & Pantry,Breakfast,Velocity,302.02,449.39,1
1667,SKU-BEA-001667,Zenith Skincare Model-668,Beauty & Care,Skincare,Zenith,175.56,340.31,0
1668,SKU-GRO-001668,Summit Breakfast Model-669,Grocery & Pantry,Breakfast,Summit,242.8,390.85,1
1669,SKU-AUT-001669,Summit Interior Accessories Model-670,Automotive,Interior Accessories,Summit,335.26,525.78,1
1670,SKU-TOY-001670,Sol Outdoor Toys Model-671,Toys & Games,Outdoor Toys,Sol,434.54,650.71,1
1671,SKU-SPO-001671,Sol Team Sports Model-672,Sports & Outdoors,Team Sports,Sol,108.97,172.67,1
1672,SKU-GRO-001672,Prism Snacks Model-673,Grocery & Pantry,Snacks,Prism,374.5,814.03,1
1673,SKU-GRO-001673,Pulse Canned Goods Model-674,Grocery & Pantry,Canned Goods,Pulse,104.13,171.11,1
1674,SKU-GRO-001674,Velocity Breakfast Model-675,Grocery & Pantry,Breakfast,Velocity,7.05,17.45,1
1675,SKU-ELE-001675,Horizon Smartphones Model-676,Electronics,Smartphones,Horizon,229.07,509.53,1
1676,SKU-ELE-001676,Echo Accessories Model-677,Electronics,Accessories,Echo,104.77,220.48,1
1677,SKU-ELE-001677,Aura Accessories Model-678,Electronics,Accessories,Aura,16.13,36.69,1
1678,SKU-APP-001678,Sol Accessories Model-679,Apparel,Accessories,Sol,206.01,448.58,1
1679,SKU-BEA-001679,Velocity Cosmetics Model-680,Beauty & Care,Cosmetics,Velocity,202.79,406.31,1
1680,SKU-SPO-001680,Matrix Cycling Model-681,Sports & Outdoors,Cycling,Matrix,62.94,109.57,1
1681,SKU-APP-001681,Titan Men's Clothing Model-682,Apparel,Men's Clothing,Titan,285.34,686.02,1
1682,SKU-GRO-001682,Matrix Breakfast Model-683,Grocery & Pantry,Breakfast,Matrix,130.37,262.6,1
1683,SKU-SPO-001683,Matrix Camping & Hiking Model-684,Sports & Outdoors,Camping & Hiking,Matrix,226.89,339.79,1
